bookId,title,author,isbn
909257,East o' the Sun and West o' the Moon,"Peter Christen Asbjørnsen, Jørgen Engebretsen Moe, Naomi Lewis, George Webbe Dasent, P.J. Lynch",9781564020499
5973767,Gorgeous,Rachel Vail,9780060890469
13993941,The Charter,Gillian Hamer,9780957193208
22693182,Where They Found Her,Kimberly McCreight,9780062225467
1067395,Up and Down in the Dales,Gervase Phinn,9780141011318
153197,I Sailed with Magellan,Stuart Dybek,9780312424114
785003,The Glorious Cause,Jeff Shaara,9780345427588
16683,"Tunnel in the Sky (Heinlein's Juveniles, #9)",Robert A. Heinlein,9781416505518
325022,Lyndon B. Johnson: Portrait of a President,Robert Dallek,9780195159219
6678091,Gypsy Boy,Mikey Walsh,9780340977965
268559,Winter Moon,Dean Koontz,9780553582932
13623814,Marvel Comics: The Untold Story,Sean Howe,9780061992100
11487809,Orb Sceptre Throne,Ian C. Esslemont,9780593064504
22401661,Doctor Who: Engines of War,George Mann,9781849908481
35775,The Wonder Spot,Melissa Bank,9780143037217
102327,Armor,John Steakley,9780886773687
10814989,Wicked: A Pretty Little Liars Box Set,Sara Shepard,9780062102546
71869,Burning For Revenge,John Marsden,9780439858038
17452343,Playing With Her Heart,Lauren Blakely,9781490997926
23456314,All the Sweet Promises,Elizabeth Elgin,9780586208045
18430452,When Love Never Ends,J. Alec Keaton,9781626523203
3437316,The January Dancer,Michael Flynn,9780765318176
10863979,Outside,Shalini Boland,9781466143135
25666054,Bucky F*cking Dent,David Duchovny,9780374110420
49577,The Ten Thousand: A Novel of Ancient Greece,Michael Curtis Ford,9780312980320
177246,Room on the Broom,"Julia Donaldson, Axel Scheffler",9780142501122
9004758,From Bad to Cursed,Katie Alender,9781423134718
9985445,"Invincible: Ultimate Collection, Vol. 6","Robert Kirkman, Ryan Ottley",9781607063605
157387,The Vintner's Luck,Elizabeth Knox,9780312264109
18144064,Love Life,Rob Lowe,9781451685718
97018,Intelligence: The Creative Response to Now,Osho,9780312320720
1067,1776,David McCullough,9780743226721
13537542,The Emperor's Conspiracy,Michelle Diener,9781451684438
4362391,Culture Counts: A Concise Introduction to Cultural Anthropology,"Serena Nanda, Richard L. Warms",9780495007876
148513,Why I Love Black Women,Michael Eric Dyson,9780465017645
72676,Saturday Night and Sunday Morning,Alan Sillitoe,9780452269095
60278,To Darkness and to Death,Julia Spencer-Fleming,9780312988876
13632835,Betrayer,"Aaron Dembski-Bowden, Karl Richardson",9780857879189
24156,Judy Moody Gets Famous!,"Megan McDonald, Peter H. Reynolds",9780763619312
84927,Amadeus,Peter Shaffer,9780060935498
1006596,K-Pax,Gene Brewer,9780312977023
10779433,Stolen Nights,Rebecca Maizel,9780312649920
15814439,Mustache Baby,"Bridget Heos, Joy Ang",9780547773575
270687,Naturalizing Epistemology,Hilary Kornblith,9780262610902
83502,The Final Reckoning,Robin Jarvis,9781587172441
682853,A Brother Beloved,Francena H. Arnold,9780802400505
22529434,"Living the Farm Sanctuary Life: How to Eat Healthier, Live Longer, and Feel Better Every Day by Bringing Home the Happiest Place on Earth","Gene Baur, Gene Stone",9781623364892
796260,Nativity Poems,"Joseph Brodsky, Mikhail Lemkhin, Melissa Green, Seamus Heaney, Glyn Maxwell, Paul Muldoon, Derek Walcott, Richard Wilbur",9780374528577
13562664,Perfect for You,Kate Perry,9781939102034
30264,Dead Witch Walking,Kim Harrison,9780060572969
31520883,A Sky Beyond the Storm,Sabaa Tahir,9780008288815
172490,Return to Eden,Harry Harrison,9780743423748
104385,Edgar Cayce's Story of Jesus,Jeffrey Furst,9780425103272
18337823,The Other Side,"Faraaz Kazi, Vivek Banerjee",9789350880760
23235530,Highland Wolf Pact,Selena Kitt,9781502408389
1215919,Highlander Untamed,Monica McCarty,9780345494368
9634967,Robopocalypse,Daniel H. Wilson,9780385533850
2694539,The Glass Room,Simon Mawer,9781408700778
11707205,Michael Jackson: The Icon,Jos Borsboom,9781447516927
603515,The Hound of Rowan,Henry H. Neff,9780375838941
714877,The Wind in the Willows,"Malvina G. Vogel, Lorna Tomai",9780866119900
371998,Changeling,Yasmine Galenorn,9780425216293
23398625,Kitchens of the Great Midwest,J. Ryan Stradal,9780525429142
1455558,Chinese Whispers,Marisa Mackle,9780755343720
22489107,Fairest,Marissa Meyer,9781250060556
389633,My Pants Are Haunted,Jim Benton,9780439629058
241896,Suicide Casanova,Arthur Nersesian,9781888451665
1303,The 48 Laws of Power,"Robert Greene, Joost Elffers",9780140280197
14981152,"The Sacred Search: What If It's Not about Who You Marry, But Why?",Gary L. Thomas,9781434704894
6971201,Shadow of the Wolf,Dana Marie Bell,9781595786418
5931,The Essential Neruda: Selected Poems,"Pablo Neruda, Mark Eisner, Lawrence Ferlinghetti, Robert Hass, Stephen Mitchell, Alastair Reid, Forrest Gander, Jack Hirschman",9780872864283
647523,Matrix Analysis,"Roger A. Horn, Charles R. Johnson",9780521386326
9635495,Fallen,Karin Slaughter,9780345528209
213198,How Does Aspirin Find a Headache? : An Imponderables' Book,"David Feldman, Kassie Schwan",9780060740948
1232353,Set in Darkness,Ian Rankin,9780312977894
16035643,The Quack's Daughter,Greta Nettleton,9781300334002
6626887,Ashes,Kathryn Lasky,9780670011575
18817098,Realm of the Castles,Sharon Wheater,9781304604323
3679100,Parallel Lives,"Plutarch, Arthur Hugh Clough, John Dryden",9780394604077
6887847,Flame,"Viola Grace, Gabriella Bradley",9781554873289
196926,"Owly, Vol. 3: Flying Lessons",Andy Runton,9781891830761
19580,Shadowland,Peter Straub,9780425188224
22104192,"Baseball's Great Experiment: Jackie Robinson and His Legacy,",Jules Tygiel,9780195106206
870807,Fall of Kings,"David Gemmell, Stella Gemmell",9780593052259
12292002,Cinema of Shadows,Michael West,9780983740209
123578,The Witch's Boy,Michael Gruber,9780060761677
17984619,Benjamin McTish and the Door Through the Grandfather Tree,June M. Pace,9780989646406
58087,Fire Bringer,David Clement-Davies,9780142300602
494304,The Rescuers,"Margery Sharp, Garth Williams",9780316783552
12413836,"Avatar: The Last Airbender: The Promise, Part 1","Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",9781595828118
57778,The Moon's a Balloon,David Niven,9780140239249
7720278,"Crossed, Vol. 1","Garth Ennis, Jacen Burrows",9781592910908
11403577,Living Green: A Turtle's Quest for a Cleaner Planet,Artie Knapp,9780983135562
12125,Homecoming,Cynthia Voigt,9780689851322
215686,Aurélia and Other Writings,"Gerard de Nerval, Gent Sturgeon, Geoffrey Atheling Wagner, Robert Duncan, Marc Lowenthal",9781878972095
1169133,The Lottery,Beth Goobie,9781551432809
7089950,The Hunter and the Quail,"Trudy Crofts, Ken McKeon, Nazli Gellek, Rachel Garbett",9780913546307
561315,Medallion,Dawn L. Watkins,9780890842829
71705,Zig Zag,"Jose Carlos Somoza, Lisa Dillman",9780061193712
4716621,Talk Me Down,Victoria Dahl,9780373773565
7775569,Artemis the Brave,"Joan Holub, Suzanne Williams",9781416982746
1924322,Three Little Words,Ashley Rhodes-Courter,9781416948063
122410,Asterix and Cleopatra,"Rene Goscinny, Albert Uderzo",9780752866079
6519813,The Private Papers of Eastern Jewel,Maureen Lindley,9781596917033
6587387,Silver Borne,Patricia Briggs,9780441018192
38230320,Hometown Girl at Heart,Kirsten Fullmer,9781973326618
36631066,Light Mage,Laurie Forest,9781488099380
7337871,Murder Past Due,Miranda James,9780425236031
24396876,The Thing About Jellyfish,Ali Benjamin,9780316380867
33676,Saving the World and Other Extreme Sports,James Patterson,9780316155601
133497,The Whale Rider,Witi Ihimaera,9780152050160
14967,A Trip to the Stars,Nicholas Christopher,9780743203302
25610759,Blue Karma,J.K. Ullrich,9781950406012
57065,Precursor,C.J. Cherryh,9780886779108
173258,In the Wake of the Plague: The Black Death and the World It Made,Norman F. Cantor,9780060014346
22023804,Logan's Story,Sarah Robinson,9781500118686
40640622,The Birth of Death,L.E. Parker,9780244991623
16051395,When Summer Ends,Isabelle Rae,9781479325290
9807272,"Big Nate Boredom Buster: Super Scribbles, Cool Comix, and Lots of Laughs",Lincoln Peirce,9780062060945
8623763,Between Here and the Yellow Sea,Nic Pizzolatto,9781596921689
14922048,"Developmental Time, Cultural Space: Studies in Psychogeography",Howard F. Stein,9780915042050
22701879,Not If I See You First,Eric Lindstrom,9780316259859
6791619,Blood Vines,Erica Spindler,9780312363925
13525913,Rather Outspoken: My Life in the News,"Dan Rather, DigDiehl",9781455502424
17570691,Second Hearts,G.J. Walker-Smith,9780987484536
2195434,Crybaby Lois,"Francine Pascal, Molly Mia Stewart, Ying-Hwa Hu",9780553158182
240976,The Book of Laughter and Forgetting,"Milan Kundera, Aaron Asher, Serena Vitale",9780060932145
142911,Snowfall,K.M. Peyton,9780618737420
219418,The Tomb,F. Paul Wilson,9780812580372
1958493,Mythology,"Philip Wilkinson, Neil Philip",9780756631543
8624532,Being Billy,Phil Earle,9780141331355
13635636,Note To Self,Brian E. Niskala,9781475215441
661318,The Thief's Gamble,Juliet E. McKenna,9780061020360
10642103,Sex Lessons,Daniel Grant,9781908147592
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,9780374292799
39026,Deep Storm,Lincoln Child,9780385515504
29010395,I Am Not Your Perfect Mexican Daughter,Erika L. Sanchez,9781524700485
759900,The Killing Hour,Lisa Gardner,9780553584523
359375,Night Watch,"Sergei Lukyanenko, Andrew Bromfield",9781401359799
25129557,Alexei Maxim Russell's Field Guide to Assholes,Alexei Maxim Russell,9781508749707
240142,Big Mouth and Ugly Girl,Joyce Carol Oates,9780064473477
40867676,The Night Before,Wendy Walker,9781250198679
299361,Never Mind!: A Twin Novel,"Avi, Rachel Vail",9780060543167
17927759,Kit Kat's Coaching Guide,Katrina Gurl,9780985118549
3808029,An Act of Treachery,Ann Widdecombe,9780752848860
1515142,Sandokan: The Pirates of Malaysia,"Emilio Salgari, Nico Lorenzutti",9780978270735
11054124,Ancient Music in the Pines: In Zen Mind Suddenly Stops,Osho,9780880502054
45891343,The Upside of Falling,Alex Light,9780062918055
20588662,An Indigenous Peoples' History of the United States,Roxanne Dunbar-Ortiz,9780807000403
38139409,Sawkill Girls,Claire Legrand,9780062696601
13260802,Greta and the Goblin King,Chloe Jacobs,9781620610022
35889205,The Storyteller's Secret,Sejal Badani,9781542048279
58077,Grave Sight,Charlaine Harris,9780425212899
1629084,The Visions of Ransom Lake,Marcia Lynn McClure,9780971338968
108051,Coldheart Canyon,Clive Barker,9780061030185
6250169,Unseen Academicals,Terry Pratchett,9780061161704
259065,Apex Hides the Hurt,Colson Whitehead,9780385507950
22664583,In Your Dreams,John Swan,9780990655503
959613,A Glastonbury Romance,John Cowper Powys,9780879516819
17878917,"I, the Sun",Janet E. Morris,9780988755093
9266762,The Berlin Boxing Club,Robert Sharenow,9780061579684
11300302,Alice in Zombieland,Gena Showalter,9780373210589
884587,The Sweetest Taboo,Carole Matthews,9780060595623
1953603,Art of Teaching Children,"Daryl Hoole, Donette V. Ockey",9780877474555
111306,Jacob,Jacquelyn Frank,9780821780657
374388,Testament of Youth,"Vera Brittain, Mark Bostridge",9780143039235
13330537,Garment of Shadows,Laurie R. King,9780553807998
400924,Chronicles of the Black Company,Glen Cook,9780765319234
99297,Mr. Darcy's Diary,Amanda Grange,9781402208768
76620,Watership Down,Richard Adams,9780380395866
59857,Second Chance,Danielle Steel,9780440240792
466270,The Laird's Inheritance,"George MacDonald, Michael R. Phillips",9780871239037
17331828,Talon,Julie Kagawa,9780373211395
1824432,To Catch a Mermaid,Suzanne Selfors,9780316018166
2948154,License to Dream,Pat Brady,9780836236644
10515837,The Bhagavad Gita: A Walkthrough for Westerners,Jack Hawley,9781608680146
121178,The Last Trail,Zane Grey,9781426438011
693208,The Absolutely True Diary of a Part-Time Indian,"Sherman Alexie, Ellen Forney",9780316013680
163265,Intercourse,"Andrea Dworkin, Ariel Levy",9780465017522
13436373,Drama,"Raina Telgemeier, Gurihiru",9780545326995
17607850,Aftershock,Sylvia Day,9781459245990
34386617,The Night Masquerade,Nnedi Okorafor,9780765393135
64279,Heaven and Hell,John Jakes,9780451200839
755627,Death Along the Cimarron,"Ralph Cotton, Ralph Compton",9780451207692
1245244,The Magic Cup,Andrew M. Greeley,9780446324380
682751,Animalia,Graeme Base,9780810918689
6686308,Shinjo: Reflections,Shinjo Ito,9781935244004
56034,The French Lieutenant's Woman,John Fowles,9780099478331
12389310,Crow's Row,Julie Hockley,9781462003921
10506237,Hot Head,Damon Suede,9781615819492
8113994,Oracle,Jackie French,9780732288402
478894,The Sword of Shannara Trilogy,"Terry Brooks, Darrell K. Sweet",9780345453754
534733,Rising Tides,Nora Roberts,9780515123173
9475,Midnight for Charlie Bone,Jenny Nimmo,9780439474290
879299,When The Legends Die,Hal Borland,9780553257380
12410324,Losing Lila,Sarah Alderson,9780857071972
775987,Seeker,Cate Tiernan,9780142301081
793298,Witchling,Yasmine Galenorn,9780425212547
7290754,Fire and Fury: The Allied Bombing of Germany 1942--1945,Randall Hansen,9780385664042
197515,Today I Will Fly!,Mo Willems,9781423102953
1634797,Brando,Peter Manso,9781857977332
18430293,Richard Stark's Parker: Slayground,Darwyn Cooke,9781613778128
1235499,The Ten-Year Nap,Meg Wolitzer,9781594489785
6339619,Bite Marks,Jennifer Rardin,9780316043823
148417,The President's Lady,Irving Stone,9781558534315
7494887,The Pacific,Hugh Ambrose,9780451230232
420737,Son of the Morning,Linda Howard,9780671799380
171012,Love on the Lifts,Rachel Hawthorne,9780060815363
6455548,"NERDS: National Espionage, Rescue, and Defense Society","Michael Buckley, Ethen Beavers",9780810943247
561402,It Had to Be You,Cecily von Ziegesar,9780316017688
9692308,"Katrina, the Beginning",Elizabeth Loraine,9781453778180
54944064,The Unraveling of Cassidy Holmes,Elissa R. Sloan,9781643856674
18798578,The Consequences Series Box Set,Aleatha Romig,9780988489189
2483910,Stealing Bradford,Melody Carlson,9780310714897
3212989,A Red-Tainted Silence,Carolyn Gray,9781596323407
141462,The Feast of Roses,Indu Sundaresan,9780743456418
30057557,The Odds of Loving Grover Cleveland,Rebekah Crane,9781503939820
539051,"This Voice in My Heart: A Runner's Memoir of Genocide, Faith, and Forgiveness","Gilbert Tuhabonye, Gary Brozek",9780060817534
17617277,Real,Katy Evans,9781301347940
23492681,Racing the Rain,John L. Parker Jr.,9781476769868
25662391,Omega,Jasinda Wilder,9781941098400
15743828,What Young India Wants,Chetan Bhagat,9788129120212
19307,Pippi in the South Seas,"Astrid Lindgren, Gerry Bothmer",9780670557110
343614,The Law of Attraction: The Basics of the Teachings of Abraham,"Esther Hicks, Jerry Hicks",9781401917593
50908627,The Cure,"Abu Bakr Zafar, Saeeda Rauf, Nabiha Hamid, Dua Faiz, Dua Khawaja, Minahil Siddiqi, Wassay Daniyal",9789697952007
3254180,"The ""Weak"" Subject: On Modernity, Eros, and Women's Playwriting",Serena Anderlini-D'Onofrio,9780838637302
538166,Miss Daisy Is Crazy!,"Dan Gutman, Jim Paillot",9780060507008
17830958,The Room,"Jonas Karlsson, Neil Smith",9780804139984
5861926,The Sword Thief,Peter Lerangis,9780545135702
590527,A Quality Of Light,Richard Wagamese,9780385256063
205368,Your Blues Ain't Like Mine,Bebe Moore Campbell,9780345401120
24851174,Angel of Everything,Catherine D'Avis,9780692351451
264827,Wired: The Short Life and Fast Times of John Belushi,Bob Woodward,9780571141647
23848452,The Dirt on Ninth Grave,Darynda Jones,9781250074485
2040512,Unbeaten: The Story of my Brutal Childhood,Kim Woodburn,9780340922217
2160446,The Phantom's Opera,Sadie Montgomery,9780595472369
16100191,Mrs Trimble's Magic Tea-Pot,Steven Watson-Morris,9781471760280
30557,Shooting an Elephant,George Orwell,9780141187396
13049688,The Map of the Sky,Felix J. Palma,9781451660319
6304351,Cast in Silence,Michelle Sagara,9780373803002
147635,Holy Bible: Revised Standard Version,Anonymous,9781594170348
17707605,W is for Wasted,Sue Grafton,9780399158988
10336,The Last of the Really Great Whangdoodles,Julie Andrews Edwards,9780060218058
6979554,Masked by Moonlight,Nancy Gideon,9781439149638
25384853,Black Butterfly,Robert M. Drake,9780986262784
52880,The Curse of Lono,"Hunter S. Thompson, Steve Crist, Ralph Steadman",9783822848975
11286593,What Are YOU Waiting For?: 11 Action Steps to Giving Yourself the Green Light in Life!,"Eugene Bell Jr., Shaun Baron, Cecil E. Rudd",9780983438601
1932023,Prayers from a NonBeliever,Julia Cameron,9781585422135
15121528,Blue Fin,Colin Thiele,9780060261054
17801,Underground: The Tokyo Gas Attack and the Japanese Psyche,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel",9780099461098
1070245,Al Capone And His Gang,Alan MacDonald,9780439011204
36373298,Trail of Lightning,Rebecca Roanhorse,9781534413498
596379,The Journey Home,Dermot Bolger,9780007154111
531495,The Good Body,Eve Ensler,9780375502842
905755,The Inspector and Mrs. Jeffries,Emily Brightwell,9780425136225
106212,National Lampoon: 1964 High School Yearbook: 39th Reunion Edition,P.J. O'Rourke,9781590710579
9055213,The Payback,Simon Kernick,9780593062883
18634307,The Rational Male,Rollo Tomassi,9781492777861
12923,The Castle of Otranto,Horace Walpole,9780192834409
20898007,"Daredevil, Volume 1: Devil at Bay","Mark Waid, Marc Guggenheim, Chris Samnee, Javier Rodriguez, Peter Krause",9780785154112
76986,Stones for Ibarra,Harriet Doerr,9780140075625
1078271,Management and Organisational Behaviour,"Karen Meudell, Tony. Callen",9780273641421
44188,Monster: The Autobiography of an L.A. Gang Member,Sanyika Shakur,9780802141446
