bookId,total_copies,available_copies
22571540,7,7
8073,9,1
10244260,8,4
89160,4,0
36347733,2,1
10841866,4,1
43758,8,6
673498,8,4
2804,2,0
73930,7,3
12143472,7,0
176796,9,6
49231,5,5
972533,2,1
682742,7,6
28512486,7,1
6409125,2,1
732140,3,1
101942,4,4
17912893,8,3
575836,5,5
2435801,1,0
42527866,8,6
24953409,8,7
6421588,5,2
8603765,4,1
15824986,4,4
12805244,3,2
53535,6,2
21115925,7,0
1404756,3,2
13547152,4,4
15803037,9,4
16275057,5,5
17930773,2,1
398152,8,4
13175692,1,0
774449,2,2
13496575,5,4
68400,3,2
614767,7,7
10987,3,2
7903236,1,0
1140653,4,4
573008,8,7
13526010,1,0
9661513,9,4
5978522,8,5
18865,9,9
2072511,3,3
369778,2,2
12985143,2,2
89364,7,2
265987,1,0
139373,3,2
26212,1,1
790426,5,2
195155,2,2
2794,9,4
2454986,2,0
35655179,4,2
165185,6,1
30075662,9,1
98836,9,0
268604,8,0
10117103,3,0
13580928,2,1
32498052,2,2
21343446,8,6
775976,1,0
1013383,9,1
67843,9,7
3003089,5,3
402128,9,8
13507498,1,1
653559,2,1
38502123,9,5
11448421,7,3
13506543,5,4
6516222,5,5
10552088,9,0
932902,3,2
963508,3,3
227652,2,2
1845050,8,8
11672159,6,3
2677410,9,6
36349731,9,2
41723475,4,3
29370481,8,2
2688737,9,3
138677,6,1
15797509,8,5
1295033,1,0
71774,9,0
1190156,3,0
34760,1,0
6466909,1,1
13514070,5,5
17607848,9,5
53969,1,0
19842,7,5
7524258,8,2
347151,6,6
13138736,8,5
359994,2,1
417505,3,1
248086,4,3
896629,7,7
212023,2,2
374671,5,5
325765,7,3
15766187,2,0
12791521,2,0
11834349,3,2
7652090,9,2
179004,8,4
3265292,5,2
1871092,3,3
13583266,7,0
685529,9,1
10662420,9,3
24885636,3,0
19508,8,1
17981399,7,1
62779,8,7
10327294,1,1
2485785,5,0
23398961,1,1
21854045,6,1
6286042,4,1
521524,2,1
20809,5,4
6057435,2,0
452235,7,6
423144,2,0
17829939,6,2
127810,7,2
29985976,1,0
2166515,8,5
591497,9,1
791780,4,2
5972040,3,3
17188067,8,4
5981445,5,2
765584,9,3
17226000,9,8
111879,4,3
17309,6,4
7159619,7,7
8239438,6,0
80271,2,1
13006,8,1
3165756,7,3
4335624,3,2
1758929,5,5
826396,1,0
23746004,7,5
21965107,5,5
492461,7,1
34466855,7,0
6916961,9,5
1090941,4,2
19058665,5,4
1142769,7,2
636742,1,1
97412,5,3
476543,8,2
13224790,9,7
18331953,5,1
17493,3,3
18478373,2,1
17458478,8,3
1081976,1,0
61535,3,0
11041277,9,6
18103276,6,0
9155291,2,0
16158542,7,0
178565,3,1
17900241,3,3
76548,6,5
125829,4,4
104101,7,7
13515663,5,4
18089942,9,4
16129174,9,2
817393,3,3
22915617,1,1
6707693,9,5
13519,4,0
16062807,5,2
152344,9,3
11797636,7,6
12608185,9,7
194800,9,2
21899819,4,0
236017,1,1
13628209,7,5
18523711,3,0
619393,5,3
7568425,7,6
6213703,8,1
12381,3,1
24504274,9,8
18693362,8,5
55227,2,2
46349,7,6
1117016,1,1
227286,2,2
289805,2,1
1334146,5,2
167913,2,0
12086913,4,3
6949517,2,1
7821925,4,4
4440396,6,1
613727,3,1
18298132,4,0
9633188,7,1
247136,2,0
147326,4,2
15820373,4,3
29393,8,8
58822,7,5
981868,1,1
14781178,6,0
6794855,3,1
385255,4,3
216849,1,0
302998,5,0
22915011,6,4
775983,9,0
12287628,9,6
15232939,2,2
586513,7,0
121822,6,5
7151447,1,0
546570,3,3
704176,6,1
224244,5,1
253153,5,1
331010,8,5
6797842,3,0
1821571,5,4
10075354,2,1
48858,2,0
72579,7,2
3140,6,4
21192,1,0
105399,4,3
267013,5,2
6101718,5,3
3347892,1,0
439566,7,3
233664,7,0
16297978,2,1
5632446,8,3
29345814,8,8
1442263,2,1
200275,9,1
174014,3,2
359757,5,4
1105474,9,4
8088201,9,5
20564453,1,1
10726285,9,4
173165,9,3
383950,1,0
15873076,7,0
297676,8,7
2479827,9,4
2781819,3,2
13394791,2,2
23507509,5,3
14931151,2,2
8452309,8,7
34541,5,3
20324107,7,4
102119,9,1
12964596,2,2
12409097,4,2
25667918,6,3
42769202,3,2
13451598,7,1
357636,7,3
1552572,5,0
7514925,9,6
13641118,7,3
1476260,9,3
6918909,4,1
171094,7,5
19068303,9,3
6566616,8,3
6646071,5,5
310298,9,6
280313,7,3
15812794,5,0
12974372,2,1
1507992,6,3
7381647,6,5
313998,5,2
10053339,6,3
13042154,1,1
10252302,2,1
12516499,2,0
871046,3,3
7202372,3,0
5787812,1,0
13224793,8,5
242654,6,0
10000191,4,3
177250,7,6
353157,1,1
1576334,6,3
529830,2,0
33544874,2,1
4618801,8,5
15711420,2,0
206857,7,5
25271355,1,0
64023,4,3
2715056,9,1
92163,9,0
2748,7,6
13588138,4,4
86560,7,6
6219656,6,2
57674,4,2
131776,7,3
138097,3,1
25710705,2,1
3942622,9,4
3018539,5,3
112139,6,2
626186,6,6
39099,1,0
44790978,7,4
23463,8,1
401912,1,0
20773953,1,1
95660,1,0
6339664,5,5
367332,3,2
17305783,5,1
1323092,9,9
11319441,5,3
48137,3,2
47618,1,0
20801166,5,2
13356504,7,6
840163,7,0
9941936,5,0
2191637,9,0
44442886,7,1
10277268,7,2
899305,8,0
51741,7,7
6483360,1,0
279660,6,3
6671931,7,3
28978,5,4
11603886,3,0
92254,1,0
6986084,5,5
7163862,6,5
478657,7,2
6435627,6,3
41689,8,1
671934,8,1
451777,6,4
6436659,9,9
533779,1,0
145644,8,8
18693771,5,0
111312,6,4
4345498,4,4
16003322,4,3
741200,9,9
356896,1,0
5557651,7,1
248193,3,3
28000,4,2
800282,6,0
5640796,5,0
10508526,7,1
69448,7,7
24781,3,2
35433958,3,3
762598,7,6
476301,6,5
12723460,5,0
18139966,1,0
225314,2,2
311164,7,0
4685,6,4
24731,6,3
545759,4,3
563787,1,1
897363,1,0
14084,7,2
16166626,3,3
59142,3,1
17307082,2,1
12543045,3,0
10421550,3,2
1846465,5,1
269041,3,1
8483864,8,2
7375,7,1
15942674,8,6
17998741,8,6
6304329,5,2
1193177,7,1
17155995,3,3
75643,6,3
10397956,2,0
29641,7,1
336889,1,0
563830,2,0
71772,2,2
428368,3,3
542639,5,2
2210620,2,2
157076,2,0
19447,6,0
1585431,9,3
147843,5,2
16172256,9,2
3446,9,7
12469702,7,6
132641,1,0
279724,1,1
359830,9,5
760961,1,0
86452,2,1
591498,8,6
710519,9,5
11947829,7,1
87564,8,1
593038,8,8
2965062,9,2
183092,3,2
8146077,4,3
11983951,2,1
817216,3,2
20764879,6,0
8500922,8,6
5212771,1,0
682681,5,4
60296,8,1
60057,3,3
8182179,7,2
78428,5,3
82434,3,0
8393104,7,5
55401,2,1
374371,3,1
17333174,2,1
76760,3,1
7432,1,0
447937,4,1
714902,9,4
3050342,5,0
25615424,4,1
12924312,8,5
4310056,6,0
682173,4,1
128435,7,3
890965,6,2
6552050,7,6
1814637,9,0
8067175,1,1
6665900,8,4
21897817,9,9
33832831,6,3
298567,3,3
6578507,6,2
65112,5,3
258,9,4
17125217,3,2
39926005,5,3
13502189,3,2
3811882,2,1
10852343,9,4
6759454,4,4
11454877,9,2
195788,6,0
2349071,5,4
6185875,6,6
28381,5,3
959304,1,0
18689810,1,0
184815,7,1
12886599,5,1
4506536,5,2
149150,6,2
618520,5,4
298924,8,8
2774912,6,3
12924307,3,3
3092524,4,2
21524934,2,0
9663879,2,1
25246762,3,0
12882368,4,1
345563,3,0
32669,8,5
33590210,5,0
13260670,9,3
1537833,8,4
133394,2,2
156534,8,6
8675320,8,5
23449436,7,0
2871526,4,4
14280,4,3
15600,5,2
23281827,3,3
14447216,8,6
11540514,3,1
348634,1,1
151723,4,2
13062488,9,4
11549,9,7
7742801,7,7
3097601,3,0
6172915,2,0
145664,8,4
17981391,6,0
2948832,1,0
208977,9,5
64380,1,0
6670,2,2
131847,7,3
734747,4,2
9397967,1,0
16008616,5,0
8698485,6,3
14009,4,2
135611,1,1
225741,7,2
286957,4,4
7945049,6,5
2268120,9,9
33725,9,7
603387,3,3
13807518,5,3
41447687,4,2
2068,6,3
34680403,4,1
98783,5,5
2251776,1,0
1143454,1,1
15815364,2,1
123291,9,0
3777732,2,0
9567,7,3
1661390,8,3
22662902,8,6
162923,9,7
4504870,5,5
7116280,9,7
12033455,2,1
13273621,7,4
10957730,6,2
11532049,3,0
24885756,5,0
1643643,5,5
6908412,5,5
1065216,6,4
353342,5,2
37546378,5,1
25103,7,7
93996,1,0
1907154,9,1
1008231,4,4
11198312,9,2
663914,6,5
267533,2,0
15851920,8,0
30091943,4,1
18079523,8,4
391729,9,0
1763612,2,2
3761750,1,0
19545859,6,2
18311425,4,4
61904,2,0
174357,3,3
7405450,9,1
5349,8,7
292365,9,3
18869970,9,2
8585118,5,0
272264,9,3
13117308,7,1
95447,7,0
17837762,9,6
93808,9,6
39355713,3,3
13556081,1,1
22693211,5,3
109243,6,5
51506,8,5
11958033,3,0
15715844,8,8
12395883,2,1
384786,5,3
1385645,8,8
12349215,3,3
1385708,5,5
54042,7,7
11283775,4,4
557184,1,1
45033,2,1
27411345,9,8
9659607,7,7
24397043,5,4
1261704,3,2
8552,5,3
210482,3,3
23282249,4,0
26999,9,1
35807,4,2
419349,8,1
486749,3,3
6644111,9,9
572917,4,2
721003,4,3
1525997,2,0
175040,3,0
154072,2,1
18505832,9,9
285092,8,2
23689417,1,0
18877,7,5
235786,3,0
2254925,4,0
282363,3,1
37415,9,2
21851572,9,7
50851,1,1
13548107,9,6
8354134,4,4
40032339,3,3
2882,3,2
17333223,2,0
180806,1,0
6442769,2,0
2675261,1,0
6623879,3,1
3711,4,3
27550,3,2
846493,1,0
3107,1,0
17227853,2,0
15885782,9,5
6785316,7,2
7130616,8,4
62535,7,1
148821,7,1
590272,2,1
32319718,1,0
14889780,1,0
18166527,9,7
682804,9,6
54666,8,5
25578408,7,1
38703,2,0
148780,1,0
6988014,9,5
6665671,2,0
19228108,5,4
526927,4,2
282092,6,4
359801,7,5
7799004,2,1
224499,5,3
3722183,1,0
3157877,4,1
17799,9,9
10518,5,3
13597755,6,6
35645311,4,0
19523454,2,0
2880674,9,8
90334,1,1
36382516,8,2
22449786,5,5
30891,7,7
102400,9,0
16112942,3,2
161363,4,2
404403,6,1
23129839,5,4
30653889,7,6
936611,6,4
248882,2,1
3141295,1,1
3313418,1,0
152403,4,1
22600962,1,1
454575,8,6
258453,7,7
1100282,3,3
6658659,1,0
944291,6,0
826585,5,5
1622155,6,6
16089217,7,3
4388466,8,5
29088181,2,1
754771,6,5
17968674,1,1
691336,1,1
1725399,7,1
41150380,7,4
271294,7,3
2599523,7,1
245727,5,2
4656655,2,2
113935,2,0
76688,1,0
79705,7,4
18776097,6,4
63818,5,5
9256414,2,2
1024581,2,2
5125728,4,2
8675994,5,1
10066,1,0
1038269,8,2
20759639,9,0
285740,6,0
72112,2,2
381209,7,5
867101,5,4
18052066,8,0
215170,1,1
96475,9,0
6473157,1,0
1354,6,6
184374,9,2
55398,4,2
820924,7,1
3392459,7,7
104979,9,0
9191050,4,1
16047646,5,3
25539647,9,4
8086,3,1
76951,7,3
81844,9,7
34845079,7,3
10141721,3,1
15803746,7,1
1831100,8,3
29393876,1,1
16059057,9,2
1999660,4,2
64397,9,1
2041234,7,4
46614,9,7
6728378,9,1
88363,9,8
238137,2,2
164952,8,7
9554790,9,6
18008075,8,2
18888925,2,0
1103211,6,6
577542,1,1
3513856,6,6
16069471,7,7
7442,3,2
458003,6,5
233292,8,2
5980748,2,2
2662169,8,2
4399967,7,1
3546298,1,0
908971,4,0
5589775,3,3
8560132,1,0
900426,2,1
22392,3,2
13331531,7,2
2820533,6,0
35247769,8,5
1568491,9,1
15745753,9,7
40666881,3,2
1335611,7,0
13497505,1,1
4923959,5,5
989097,2,2
36253,9,6
3246724,1,0
202881,6,0
13532244,3,1
108845,2,0
54215,8,4
18079501,6,5
17404760,6,0
22884757,9,4
3126081,6,4
5157,2,1
3222979,8,1
23960,8,6
2794955,8,5
15832231,5,0
17900221,2,2
498389,3,3
2968555,8,6
1104776,5,1
258721,7,7
17333322,3,0
4994116,2,1
33986447,2,1
2741718,9,7
682150,9,0
5643846,3,3
2801573,5,2
23215471,2,2
715277,7,6
13422435,3,3
69435,7,2
13552219,5,1
1254023,3,3
11499,3,2
16033906,3,3
17828703,8,7
10372490,6,0
9677666,9,7
885498,2,0
1374311,8,2
768950,1,0
13450398,5,4
23202,6,4
1405527,5,4
42983724,3,1
30186,2,2
1210754,9,9
534289,6,6
10823507,5,0
1178730,6,3
15982604,8,6
15860080,1,1
606928,6,0
36549981,7,7
26053,9,0
7944987,3,0
6589111,1,0
194758,3,1
7343071,3,3
13548792,6,4
9376703,8,6
10421530,1,0
186103,1,1
33926,1,1
39664,2,1
23438288,7,2
311006,4,3
833462,6,4
1076753,7,4
1178715,5,1
194161,1,0
64394,8,0
588020,3,1
1797057,4,4
333657,3,3
13553426,5,4
2853530,8,0
27252,3,3
1098336,9,4
1093095,3,3
145009,9,5
1160588,6,6
255928,5,4
94072,1,1
5204219,1,0
13586891,2,2
298137,8,8
11040554,9,6
28919058,9,8
18775356,3,2
23732637,3,3
17853106,5,5
760306,8,4
73809,4,4
518982,2,2
11266086,3,1
71866,7,2
700157,2,0
1705697,7,3
101914,9,9
902792,6,1
11782,1,0
5597902,8,6
10844125,2,2
75641,1,1
7935274,6,4
12505,9,7
15864513,1,0
1120128,2,2
94064,2,2
21876976,6,1
25992,1,1
318117,3,2
15449,8,5
122947,2,2
21121,2,1
780845,6,4
3112450,3,2
126184,7,4
129311,2,1
312081,1,1
1103876,6,5
6588,4,3
96200,8,5
7124925,1,0
581811,3,0
1211405,4,4
32639,1,0
687688,1,1
541733,8,6
37534577,2,1
6432106,7,3
12889416,6,0
318057,1,0
15981894,1,0
6100340,8,2
21348,5,1
23492927,2,0
17494,9,5
1069174,5,3
23657454,9,5
9301,6,0
21529133,5,2
114137,4,0
3431100,3,1
53702020,9,2
819789,8,6
2588447,7,6
183683,9,4
21479290,4,1
16054252,7,5
7878933,6,5
592073,3,0
877752,5,4
7512,5,2
11265560,8,5
16117368,2,1
203968,7,7
6335026,2,0
45880884,9,1
19532388,3,2
471083,8,2
6871,4,3
1215920,5,3
259866,9,2
9401603,2,0
363423,4,2
20650898,2,1
357936,1,1
4071569,5,3
226153,6,0
619891,1,0
23287193,3,1
21532198,6,6
23218,9,8
22822928,7,0
35068705,4,3
590327,3,0
17455817,2,0
7969396,8,0
13302279,5,1
1014568,4,2
321578,6,2
260811,8,8
7826101,5,5
6294553,9,8
842130,4,3
6850757,6,2
202372,3,0
16002136,7,7
551454,9,9
13236987,1,0
126487,7,6
38395454,5,4
535754,9,7
23629814,7,3
17131864,1,0
10535458,7,3
9326998,8,3
3680404,4,4
17140887,9,3
413326,4,1
6182702,5,4
531042,5,3
18599909,9,6
525304,9,8
1036345,4,4
5113,9,3
11857408,5,4
35921536,3,3
1360626,6,4
19337,4,4
209666,7,2
15843041,5,2
18802858,7,1
4886534,3,3
130346,9,3
13258,1,1
2056879,6,4
1102322,6,0
110382,1,1
77433,8,5
30117284,8,2
84370,5,5
119835,1,0
215758,7,3
848780,6,2
7103829,8,0
20735648,6,3
271258,6,6
701488,2,2
1122607,6,4
5161,7,3
48658183,3,3
39703569,4,4
16316508,3,3
589469,1,0
15758076,1,1
17931653,9,2
9742,6,0
244775,6,4
15560,2,2
36686103,1,0
236719,8,6
16171312,5,4
521154,1,1
288301,2,2
491888,4,3
10718,2,0
41945163,2,2
288453,2,0
431349,8,3
16171291,9,4
14494178,7,2
26014651,2,2
97411,1,1
129524,3,0
2581254,6,4
1824219,5,3
33052,8,7
427078,7,2
805087,1,0
298537,3,3
1503057,3,3
482583,1,0
10210,7,1
33722,6,0
453960,4,3
411460,6,3
4413184,5,3
790291,2,1
60364,3,3
16006945,1,1
558059,2,1
408555,3,1
9771,3,3
3255666,8,1
134004,6,4
823609,6,0
65684,1,0
65490,1,1
12958049,3,3
8293938,7,4
634263,1,1
29655941,2,2
14800331,6,6
2419417,2,2
15762116,6,4
68531,4,1
580933,3,1
345560,6,0
25193,5,2
38495676,8,3
8267386,6,5
145564,1,1
3082951,8,4
2052,5,0
11922,1,1
74482,8,2
14031,2,1
55448,8,2
72848,4,3
13618136,3,0
12961307,8,0
29342351,9,3
19794,1,0
11797160,6,1
2248573,6,2
422463,1,1
77353,4,3
7936809,2,0
18757,1,1
13593528,1,1
6515834,7,1
822989,5,4
6467249,4,4
39000,5,2
816752,1,0
6145714,4,4
775972,2,2
3650089,1,1
246277,5,3
1202116,6,0
7907782,3,1
951242,1,0
918619,4,4
412939,7,4
97652,1,0
34484,9,6
13648165,5,1
16092672,2,1
12935,2,1
1307000,9,2
18686699,5,2
31454532,2,1
17490,4,3
10419436,6,6
70582,3,1
464124,9,9
10790277,6,4
655,6,2
13555073,4,3
1038268,6,6
10865022,6,1
936880,3,3
557405,1,1
229121,6,0
329484,7,0
9428785,2,1
4525593,1,0
12412944,1,1
775503,7,3
2262322,8,8
21878763,1,1
405589,1,0
6091142,7,0
16158558,7,6
726458,9,6
200884,1,0
398323,2,2
17469800,9,4
2505333,7,5
12275635,8,0
26156987,8,5
828482,5,0
254262,1,1
2584045,4,4
909257,8,0
5973767,9,4
13993941,5,4
22693182,3,3
1067395,4,1
153197,4,2
785003,5,5
16683,5,4
325022,6,3
6678091,4,2
268559,1,1
13623814,1,0
11487809,7,4
22401661,8,5
35775,8,3
102327,7,6
10814989,3,2
71869,6,4
17452343,6,4
23456314,1,1
18430452,4,0
3437316,3,0
10863979,6,3
25666054,1,1
49577,2,2
177246,8,7
9004758,4,3
9985445,7,2
157387,6,1
18144064,5,1
97018,3,1
1067,7,6
13537542,3,2
4362391,5,3
148513,2,2
72676,8,1
60278,9,5
13632835,5,1
24156,3,1
84927,1,0
1006596,3,0
10779433,3,1
15814439,4,3
270687,4,0
83502,5,1
682853,6,3
22529434,2,1
796260,2,2
13562664,1,0
30264,1,1
31520883,1,1
172490,7,7
104385,1,1
18337823,6,5
23235530,4,4
1215919,1,0
9634967,9,8
2694539,9,0
11707205,7,5
603515,9,1
714877,5,2
371998,4,2
23398625,1,0
1455558,3,3
22489107,2,2
389633,2,2
241896,7,0
1303,7,1
14981152,8,6
6971201,4,4
5931,3,0
647523,1,0
9635495,5,0
213198,6,3
1232353,8,5
16035643,6,6
6626887,9,0
18817098,9,0
3679100,8,0
6887847,6,3
196926,3,0
19580,2,1
22104192,3,2
870807,7,5
12292002,5,4
123578,3,1
17984619,7,2
58087,1,0
494304,4,2
12413836,4,2
57778,7,5
7720278,3,2
11403577,1,1
12125,3,2
215686,8,2
1169133,6,1
7089950,6,1
561315,9,2
71705,3,0
4716621,2,1
7775569,5,5
1924322,8,8
122410,8,4
6519813,1,1
6587387,3,0
38230320,1,0
36631066,8,5
7337871,2,2
24396876,2,0
33676,6,3
133497,3,3
14967,4,4
25610759,9,9
57065,1,0
173258,3,1
22023804,4,0
40640622,7,3
16051395,3,0
9807272,2,1
8623763,3,3
14922048,2,2
22701879,6,2
6791619,9,9
13525913,2,0
17570691,9,7
2195434,8,0
240976,1,1
142911,6,5
219418,2,2
1958493,7,6
8624532,2,2
13635636,2,1
661318,9,1
10642103,7,0
1911,4,3
39026,9,3
29010395,6,3
759900,6,0
359375,9,1
25129557,9,2
240142,2,2
40867676,6,6
299361,8,7
17927759,8,4
3808029,3,0
1515142,2,2
11054124,7,1
45891343,9,1
20588662,9,7
38139409,1,0
13260802,1,0
35889205,6,5
58077,4,3
1629084,8,3
108051,9,8
6250169,4,1
259065,2,0
22664583,9,4
959613,7,5
17878917,3,1
9266762,9,8
11300302,8,7
884587,3,3
1953603,9,2
111306,5,4
374388,6,4
13330537,5,1
400924,1,0
99297,2,2
76620,9,2
59857,3,2
466270,3,0
17331828,8,5
1824432,3,1
2948154,1,0
10515837,1,1
121178,3,0
693208,9,5
163265,4,3
13436373,5,0
17607850,9,8
34386617,3,1
64279,4,0
755627,3,0
1245244,3,1
682751,1,1
6686308,5,0
56034,2,1
12389310,5,5
10506237,5,5
8113994,8,8
478894,5,2
534733,4,4
9475,3,3
879299,9,5
12410324,2,1
775987,2,2
793298,7,1
7290754,6,4
197515,4,2
1634797,1,1
18430293,3,0
1235499,1,0
6339619,3,3
148417,1,1
7494887,4,2
420737,1,1
171012,5,0
6455548,3,1
561402,4,3
9692308,3,0
54944064,3,2
18798578,8,4
2483910,8,8
3212989,6,3
141462,3,2
30057557,2,2
539051,4,3
17617277,6,0
23492681,4,2
25662391,1,1
15743828,3,3
19307,9,2
343614,2,0
50908627,7,0
3254180,6,6
538166,1,0
17830958,7,5
5861926,5,3
590527,7,0
205368,4,4
24851174,1,1
264827,1,1
23848452,6,5
2040512,4,3
2160446,8,1
16100191,8,5
30557,8,0
13049688,6,6
6304351,7,1
147635,2,0
17707605,9,3
10336,4,2
6979554,3,0
25384853,2,1
52880,1,1
11286593,3,2
1932023,2,1
15121528,7,6
17801,2,0
1070245,8,5
36373298,5,0
596379,7,5
531495,1,0
905755,3,2
106212,9,5
9055213,4,3
18634307,2,1
12923,1,1
20898007,5,3
76986,4,4
1078271,9,9
44188,5,1
21829482,2,1
13584400,7,3
105552,7,1
7184,3,2
80617,3,3
323172,2,1
10873,4,1
23293120,2,1
1220721,7,2
907299,8,0
41335,1,0
615955,9,5
164408,1,0
129619,6,0
10360228,7,6
187753,9,0
8427937,6,4
23010,7,1
28293,7,0
6327,8,2
50958400,1,1
108277,7,6
13572765,4,2
6647312,7,7
1670616,3,0
7171748,2,1
43236285,9,2
25494,7,4
7216476,6,5
23129923,6,5
462924,1,0
15787647,5,1
37380,5,0
246574,5,0
866438,5,0
10398200,1,0
16059346,8,2
133782,7,6
6782468,7,6
9791892,4,1
17415348,5,1
174354,4,3
5942,4,3
389688,7,3
1234382,6,5
2017109,1,0
139987,5,1
70925,7,3
399136,3,0
62220,8,8
6734445,4,1
89694,3,0
895163,3,2
739923,7,5
693447,3,1
119290,7,3
6664404,2,1
27003,2,2
25334576,5,0
171201,3,1
18693743,5,2
28637,4,3
10338405,7,3
9972511,3,1
870488,6,5
7114825,9,2
27424051,6,4
882885,5,3
137971,3,2
41147279,2,2
1256185,9,2
2827076,9,5
7704979,1,1
104080,9,5
16130105,8,6
86643,2,2
7058405,7,6
7832325,3,3
29618105,4,4
6621534,5,0
547944,2,2
16634,7,5
1891296,5,4
1462020,4,0
14413557,4,0
294549,9,0
625151,6,5
25013,4,2
7057397,3,2
38351370,5,5
6148816,8,3
1391316,3,0
32618967,6,2
10215337,1,1
5947,6,6
11297434,9,5
27871678,4,0
5094,4,0
685172,4,2
15559,5,2
12913453,4,1
195381,1,1
6051237,4,3
7824211,2,2
8074831,2,0
4849253,6,4
7631064,9,0
408833,8,7
2039091,7,7
76973,1,1
155258,6,4
227903,5,5
6998357,6,0
6437061,8,4
1990,7,1
13449858,5,2
563309,8,1
31451267,6,2
66691,8,4
409416,7,6
19304406,5,3
402401,6,0
12073877,4,4
12988106,6,5
9468462,4,4
2028,7,5
13508406,6,2
24806268,8,1
175319,5,3
746520,7,1
6517322,7,0
20604371,9,0
24876,7,6
17137641,2,1
672222,7,6
3147367,4,1
620688,5,3
324296,3,3
107338,2,1
114872,3,2
22909838,6,2
2101872,5,2
26252659,6,5
29363501,1,1
891224,9,3
49526689,1,1
17383934,6,1
1690088,5,3
19661,9,7
1323758,2,1
225594,6,3
9762449,3,2
6324742,7,5
7055089,3,0
227274,6,1
713798,6,5
6633142,7,3
7883494,7,4
22693231,5,2
1059870,8,2
6613920,3,1
7243508,2,2
17667354,4,0
35297562,1,1
1190034,8,2
1137683,5,1
339251,3,3
29780,4,3
15825932,6,2
22591,2,2
445126,5,2
31695,3,0
6439641,7,6
8581223,2,0
1430,5,2
17272496,1,1
7562585,5,1
16119044,9,8
32445,4,4
339387,4,1
18812405,3,3
13500070,7,3
9593705,2,2
46087,5,2
10826662,6,4
929007,5,0
32620332,4,2
450553,1,0
213102,8,3
16081272,7,1
52640,4,2
49011,8,1
3971916,4,1
9619,2,0
16090627,1,0
1052659,1,1
15575,9,6
769111,2,0
840,8,1
377912,9,7
383514,6,0
839503,3,1
17347634,3,3
6713625,2,2
17927956,2,1
7938070,6,3
990921,9,3
816579,8,4
363312,2,1
519087,9,7
98219,5,4
7831435,6,6
655514,3,1
43263551,4,3
107301,6,1
818867,5,5
397138,3,1
279642,7,3
20409231,9,9
38743,8,1
3192661,5,3
1103999,5,3
361812,8,1
29580,1,1
12389698,2,2
124252,8,2
84547,4,1
361015,3,2
6531880,1,1
95622,9,8
500743,7,4
133411,6,5
282773,3,1
9266810,4,0
16246625,8,3
26892110,8,5
22088091,8,7
2253942,3,2
20622797,7,0
5986336,7,7
16138688,6,2
623510,7,7
40050602,4,2
13449677,4,0
17195830,8,7
691520,1,0
3293821,2,2
682982,5,3
7186,1,0
24963,1,1
2916546,6,0
6341600,3,3
53325,8,5
675614,9,6
17251444,2,1
91017,1,1
18285893,6,3
6512140,6,4
1078274,9,9
185152,1,0
11925514,1,1
64401,1,0
650883,3,1
394423,8,4
36613718,3,2
605592,3,1
17384523,2,1
36162,5,0
77427,3,0
6642732,6,4
1026798,8,0
23164911,4,4
92544,2,1
77837,7,4
15742039,1,1
29939353,5,2
13551531,4,0
15790878,2,2
35746278,4,1
418812,7,4
19015729,9,1
22886868,2,1
131830,8,2
25986929,3,3
91439,1,0
625827,4,2
1367228,2,2
61974,4,2
25664525,7,0
12975068,6,0
242006,6,3
165556,3,0
123644,9,7
331323,7,0
77520,3,3
266010,1,1
9279177,3,0
8335119,8,4
2500202,4,2
18872437,6,2
12976689,3,1
7791997,6,1
439363,6,3
8526694,4,2
7027,4,1
18743370,3,0
1403945,3,0
424616,3,2
1437380,8,6
43372,4,4
13108416,4,0
38180,9,4
35215900,3,3
23732458,1,0
5413,5,3
28154979,6,5
3870943,8,4
9409250,4,0
715058,6,2
12002008,4,3
10182392,3,1
3378965,4,1
25534273,7,7
12777901,7,6
200974,2,2
159850,9,4
23678552,6,0
1754206,1,0
221391,8,3
300451,7,4
2179832,2,0
132913,1,1
594202,9,8
226973,8,1
261444,1,0
9440324,9,9
1198717,3,0
65053,7,7
841275,8,1
9595620,2,2
106648,9,5
10336669,3,3
34236194,4,0
15745371,7,4
388223,1,1
2855034,2,0
7979,1,1
10151228,8,5
98799,2,0
77996,3,2
468070,7,5
13104080,2,1
25182269,6,4
750609,9,3
150122,4,4
2921701,9,7
1873944,9,3
36840397,3,3
459064,2,2
21531503,8,0
954303,7,7
48764478,5,1
8538297,9,9
2536,5,3
6405459,7,6
65111,8,1
35883534,4,4
252896,6,0
526071,8,8
15409120,5,2
14624644,3,1
15790873,3,0
12397581,4,3
15926,4,4
11968674,3,2
25154582,3,1
14535907,3,3
550122,9,2
12817476,1,0
22366806,2,2
92308,5,0
794092,5,4
6383937,3,0
1487897,6,3
584005,9,0
33616857,3,2
9247442,3,3
22455180,3,2
25657,6,2
197201,7,5
25321,1,0
15793282,7,3
7036997,3,0
24709327,6,5
7549760,4,0
39856747,6,3
19312,1,0
17977864,7,4
13722902,4,2
49882806,8,1
18166936,4,4
1225621,2,2
13811,2,0
4006926,9,8
13511369,1,0
11987465,5,4
18467818,7,7
1519,8,3
19297208,5,1
7691238,2,0
6729300,4,0
46775,1,0
13494562,8,7
194755,6,5
459134,4,3
32388712,9,3
253264,5,5
39302,2,0
950704,9,7
4488,6,1
25148,3,1
18889290,1,0
6216670,2,1
47301,4,1
185099,7,6
6338619,3,2
716523,7,0
